record_id,timestamp,intersection_id,intersection_name,latitude,longitude,vehicle_count,average_speed,signal_cycle_time,green_time,yellow_time,red_time,weather_condition,day_of_week,is_holiday,event,pollution_level,car_count,bus_count,truck_count,motorcycle_count,is_weekend,hour_of_day
6383,2023-01-05 10:20:00,3,Chowk,25.4314,81.8437,108.0,34.8,120,63,4,53,Clear,Thursday,0,0,2.23,61,10,14,23,0,10
2210,2023-01-02 12:40:00,10,Minto Park,25.4352,81.882,76.0,42.24,120,70,5,45,Clear,Monday,0,0,1.22,50,11,6,16,0,12
4399,2023-01-04 01:10:00,9,MNNIT Gate,25.492,81.8639,49.0,44.26,120,59,5,56,Clear,Wednesday,0,0,0.99,31,3,8,7,0,1
5147,2023-01-04 13:40:00,7,Phaphamau,25.4945,81.8686,125.0,31.78,120,63,4,53,Clear,Wednesday,0,0,2.54,76,14,11,24,0,13
7594,2023-01-06 06:30:00,4,Tagore Town,25.4675,81.8867,152.0,28.51,120,76,5,39,Light Rain,Friday,0,3,3.34,89,18,18,27,0,6
3832,2023-01-03 15:50:00,2,Katra,25.455,81.8463,73.0,38.11,120,63,5,52,Clear,Tuesday,0,0,1.83,38,12,9,14,0,15
4958,2023-01-04 10:30:00,8,Jhunsi,25.4326,81.9061,161.0,19.48,120,75,4,41,Heavy Rain,Wednesday,0,0,2.98,93,14,14,40,0,10
9801,2023-01-07 19:20:00,1,Civil Lines,25.4486,81.8333,65.0,38.24,120,65,5,50,Clear,Saturday,0,0,1.17,45,4,7,9,1,19
4250,2023-01-03 22:40:00,10,Minto Park,25.4352,81.882,74.0,38.03,120,56,5,59,Clear,Tuesday,0,0,1.72,38,7,14,15,0,22
4316,2023-01-03 23:50:00,6,Allahabad Junction,25.4358,81.8307,43.0,45.3,120,60,4,56,Clear,Tuesday,0,0,0.93,25,3,8,7,0,23
9731,2023-01-07 18:10:00,1,Civil Lines,25.4486,81.8333,272.0,11.9,120,89,3,28,Clear,Saturday,0,2,5.44,167,24,32,49,1,18
6223,2023-01-05 07:40:00,3,Chowk,25.4314,81.8437,66.0,38.3,120,55,4,61,Clear,Thursday,0,0,1.08,42,4,5,15,0,7
58,2023-01-01 00:50:00,8,Jhunsi,25.4326,81.9061,74.0,37.61,120,59,5,56,Clear,Sunday,1,0,1.62,42,8,10,14,1,0
1977,2023-01-02 08:50:00,7,Phaphamau,25.4945,81.8686,194.0,24.75,120,76,4,40,Clear,Monday,0,0,3.11,125,11,14,44,0,8
8726,2023-01-07 01:20:00,6,Allahabad Junction,25.4358,81.8307,92.0,38.52,120,62,5,53,Clear,Saturday,0,0,1.98,53,7,16,16,1,1
5863,2023-01-05 01:40:00,3,Chowk,25.4314,81.8437,53.0,41.84,120,62,3,55,Light Rain,Thursday,0,0,1.01,29,3,8,13,0,1
3203,2023-01-03 05:20:00,3,Chowk,25.4314,81.8437,93.0,35.84,120,60,6,54,Clear,Tuesday,0,0,1.86,60,10,8,15,0,5
8502,2023-01-06 21:40:00,2,Katra,25.455,81.8463,169.0,28.68,120,85,4,31,Clear,Friday,0,0,3.58,92,17,22,38,0,21
8925,2023-01-07 04:40:00,5,Naini Bridge,25.4088,81.8592,91.0,34.08,120,60,4,56,Clear,Saturday,0,0,1.87,57,11,7,16,1,4
131,2023-01-01 02:10:00,1,Civil Lines,25.4486,81.8333,58.0,39.74,120,61,6,53,Clear,Sunday,1,1,1.4,33,8,8,9,1,2
8306,2023-01-06 18:20:00,6,Allahabad Junction,25.4358,81.8307,118.0,33.39,120,53,5,62,Clear,Friday,0,0,2.68,65,16,13,24,0,18
7056,2023-01-05 21:30:00,6,Allahabad Junction,25.4358,81.8307,53.0,40.6,120,52,5,63,Clear,Thursday,0,0,0.67,31,1,3,18,0,21
3168,2023-01-03 04:40:00,8,Jhunsi,25.4326,81.9061,142.0,14.88,120,59,5,56,Clear,Tuesday,0,2,3.1,77,21,10,34,0,4
9284,2023-01-07 10:40:00,4,Tagore Town,25.4675,81.8867,140.0,32.65,120,64,5,51,Clear,Saturday,0,0,2.44,83,8,15,34,1,10
6159,2023-01-05 06:30:00,9,MNNIT Gate,25.492,81.8639,21.0,35.07,120,53,3,64,Heavy Rain,Thursday,0,0,0.43,13,3,1,4,0,6
1831,2023-01-02 06:30:00,1,Civil Lines,25.4486,81.8333,73.0,32.03,120,60,6,54,Light Rain,Monday,0,0,2.2599493927125507,37,5,11,20,0,6
2346,2023-01-02 15:00:00,6,Allahabad Junction,25.4358,81.8307,112.0,34.94,120,57,4,59,Clear,Monday,0,0,2.65,61,12,20,19,0,15
939,2023-01-01 15:30:00,9,MNNIT Gate,25.492,81.8639,36.0,37.82,120,62,3,55,Fog,Sunday,1,0,0.44,24,1,1,10,1,15
5914,2023-01-05 02:30:00,4,Tagore Town,25.4675,81.8867,0.0,40.99,120,55,6,59,Heavy Rain,Thursday,0,0,0.0,0,0,0,0,0,2
8252,2023-01-06 17:30:00,2,Katra,25.455,81.8463,199.0,26.97,120,77,4,39,Clear,Friday,0,0,3.92,113,21,17,48,0,17
158,2023-01-01 02:30:00,8,Jhunsi,25.4326,81.9061,46.0,39.72,120,61,5,54,Heatwave,Sunday,1,0,1.16,26,8,5,7,1,2
7570,2023-01-06 06:00:00,10,Minto Park,25.4352,81.882,106.0,32.15,120,63,4,53,Clear,Friday,0,0,2.21,61,13,9,23,0,6
915,2023-01-01 15:10:00,5,Naini Bridge,25.4088,81.8592,14.0,51.32,120,66,4,50,Clear,Sunday,1,0,0.36,6,3,1,4,1,15
735,2023-01-01 12:10:00,5,Naini Bridge,25.4088,81.8592,75.0,42.68,120,56,3,61,Clear,Sunday,1,0,1.68,45,8,11,11,1,12
5711,2023-01-04 23:10:00,1,Civil Lines,25.4486,81.8333,58.0,39.76,120,54,5,61,Heatwave,Wednesday,0,0,0.88,38,4,2,14,0,23
6690,2023-01-05 15:20:00,10,Minto Park,25.4352,81.882,49.0,43.85,120,60,5,55,Clear,Thursday,0,0,0.88,32,2,7,8,0,15
2728,2023-01-02 21:20:00,8,Jhunsi,25.4326,81.9061,135.0,29.33,120,63,4,53,Cold Wave,Monday,0,0,2.81,78,13,17,27,0,21
6773,2023-01-05 16:50:00,3,Chowk,25.4314,81.8437,4.0,60.0,120,67,5,48,Clear,Thursday,0,0,0.15,2,1,1,0,0,16
2128,2023-01-02 11:20:00,8,Jhunsi,25.4326,81.9061,72.0,37.21,120,60,5,55,Clear,Monday,0,0,1.43,43,4,12,13,0,11
9911,2023-01-07 21:10:00,1,Civil Lines,25.4486,81.8333,55.0,33.13,120,56,5,59,Fog,Saturday,0,0,1.03,32,6,3,14,1,21
9441,2023-01-07 13:20:00,1,Civil Lines,25.4486,81.8333,97.0,35.96,120,59,5,56,Clear,Saturday,0,0,1.9,60,12,5,20,1,13
3,2023-01-01 00:00:00,3,Chowk,25.4314,81.8437,65.0,38.61,120,58,5,57,Clear,Sunday,1,0,1.05,41,3,6,15,1,0
5730,2023-01-04 23:20:00,10,Minto Park,25.4352,81.882,116.0,31.48,120,59,5,56,Heatwave,Wednesday,0,0,2.03,71,7,12,26,0,23
3115,2023-01-03 03:50:00,5,Naini Bridge,25.4088,81.8592,87.0,35.33,120,63,5,52,Cold Wave,Tuesday,0,0,1.84,52,10,9,16,0,3
1985,2023-01-02 09:00:00,5,Naini Bridge,25.4088,81.8592,160.0,20.32,120,86,4,30,Heavy Rain,Monday,0,0,3.58,93,18,22,27,0,9
3793,2023-01-03 15:10:00,3,Chowk,25.4314,81.8437,113.0,33.63,120,60,4,56,Clear,Tuesday,0,0,2.18,67,11,10,25,0,15
6799,2023-01-05 17:10:00,9,MNNIT Gate,25.492,81.8639,126.0,33.57,120,59,5,56,Clear,Thursday,0,0,2.64,82,12,16,16,0,17
6224,2023-01-05 07:40:00,4,Tagore Town,25.4675,81.8867,92.0,35.3,120,58,5,57,Clear,Thursday,0,0,2.11,53,14,8,17,0,7
649,2023-01-01 10:40:00,9,MNNIT Gate,25.492,81.8639,95.0,34.18,120,54,6,60,Clear,Sunday,1,0,1.78,63,6,12,14,1,10
3548,2023-01-03 11:00:00,8,Jhunsi,25.4326,81.9061,78.0,35.91,120,53,6,61,Clear,Tuesday,0,0,1.58,46,8,8,16,0,11
1648,2023-01-02 03:20:00,8,Jhunsi,25.4326,81.9061,108.0,33.51,120,55,6,59,Clear,Monday,0,0,2.4,68,11,16,13,0,3
729,2023-01-01 12:00:00,9,MNNIT Gate,25.492,81.8639,79.0,33.60973357553739,120,59,5,56,Clear,Sunday,1,0,1.61,54,8,8,9,1,12
5393,2023-01-04 17:50:00,3,Chowk,25.4314,81.8437,214.0,23.9,120,89,6,25,Clear,Wednesday,0,0,4.29,118,19,26,51,0,17
3609,2023-01-03 12:00:00,9,MNNIT Gate,25.492,81.8639,90.0,33.42,120,63,4,53,Heatwave,Tuesday,0,0,1.88,58,12,6,14,0,12
883,2023-01-01 14:40:00,3,Chowk,25.4314,81.8437,55.0,36.83,120,60,6,54,Cold Wave,Sunday,1,0,1.05,26,6,4,19,1,14
7234,2023-01-06 00:30:00,4,Tagore Town,25.4675,81.8867,125.0,32.72,120,57,3,60,Clear,Friday,0,3,2.65,73,12,17,23,0,0
5613,2023-01-04 21:30:00,3,Chowk,25.4314,81.8437,84.0,35.71,120,64,3,53,Cold Wave,Wednesday,0,0,1.67,40,7,11,26,0,21
3806,2023-01-03 15:20:00,6,Allahabad Junction,25.4358,81.8307,78.0,39.11,120,54,3,63,Clear,Tuesday,0,0,1.86,38,13,7,22,0,15
3061,2023-01-03 03:00:00,1,Civil Lines,25.4486,81.8333,111.0,33.29,120,58,3,59,Clear,Tuesday,0,0,1.84,76,7,8,20,0,3
8652,2023-01-07 00:10:00,2,Katra,25.455,81.8463,73.0,37.45,120,65,5,50,Clear,Saturday,0,0,1.29,44,5,7,17,1,0
7233,2023-01-06 00:30:00,3,Chowk,25.4314,81.8437,137.0,16.37,120,67,5,48,Clear,Friday,0,4,2.96,74,19,11,33,0,0
7451,2023-01-06 04:10:00,1,Civil Lines,25.4486,81.8333,119.0,29.24,120,61,4,55,Light Rain,Friday,0,0,2.45,68,13,12,26,0,4
9143,2023-01-07 08:20:00,3,Chowk,25.4314,81.8437,92.0,36.91,120,58,5,57,Clear,Saturday,0,0,1.89,63,11,7,22,1,8
8823,2023-01-07 03:00:00,3,Chowk,25.4314,81.8437,43.0,45.69,120,63,5,52,Clear,Saturday,0,0,0.68,28,3,2,10,1,3
7792,2023-01-06 09:50:00,2,Katra,25.455,81.8463,113.03853955375254,26.86,120,75,3,42,Clear,Friday,0,0,3.88,136,16,21,36,0,9
7363,2023-01-06 02:40:00,3,Chowk,25.4314,81.8437,70.0,33.93,120,56,4,60,Light Rain,Friday,0,3,1.16,44,4,6,16,0,2
6350,2023-01-07 03:30:00,4,Tagore Town,25.4675,81.8867,85.0,28.1,120,64,4,52,Heavy Rain,Saturday,0,0,1.78,46,9,10,20,1,3
5976,2023-01-05 03:30:00,6,Allahabad Junction,25.4358,81.8307,78.0,37.75,120,52,3,65,Clear,Thursday,0,0,1.83,41,10,11,16,0,3
4689,2023-01-04 06:00:00,9,MNNIT Gate,25.492,81.8639,127.0,32.2,120,45,6,69,Clear,Wednesday,0,0,2.49,76,8,19,24,0,6
699,2023-01-01 11:30:00,9,MNNIT Gate,25.492,81.8639,56.0,37.61,120,61,4,55,Light Rain,Sunday,1,0,1.15,36,7,4,9,1,11
9465,2023-01-07 13:40:00,5,Naini Bridge,25.4088,81.8592,64.0,37.73,120,61,5,54,Clear,Saturday,0,0,1.07,37,3,7,17,1,13
68,2023-01-01 01:00:00,8,Jhunsi,25.4326,81.9061,59.0,35.21,120,57,5,58,Light Rain,Sunday,1,0,1.2,32,5,8,14,1,1
3785,2023-01-03 15:00:00,5,Naini Bridge,25.4088,81.8592,153.0,28.16,120,85,4,31,Clear,Tuesday,0,0,2.84,99,12,15,27,0,15
1255,2023-01-01 20:50:00,5,Naini Bridge,25.4088,81.8592,90.0,30.77,120,63,5,52,Light Rain,Sunday,1,0,1.78,61,9,8,12,1,20
2986,2023-01-03 01:40:00,6,Allahabad Junction,25.4358,81.8307,75.0,37.69,120,63,5,52,Clear,Tuesday,0,0,1.32,47,5,7,16,0,1
1185,2023-01-01 19:40:00,5,Naini Bridge,25.4088,81.8592,59.0,41.03,120,57,3,60,Clear,Sunday,1,0,1.03,34,3,7,15,1,19
6328,2023-01-05 09:20:00,8,Jhunsi,25.4326,81.9061,102.0,34.33,120,57,3,60,Clear,Thursday,0,0,2.29,56,13,12,21,0,9
9823,2023-01-07 19:40:00,3,Chowk,25.4314,81.8437,260.0,12.56,120,78,4,38,Clear,Saturday,0,2,4.81,167,23,11,49,1,19
2439,2023-01-02 16:30:00,9,MNNIT Gate,25.492,81.8639,78.0,24.69,120,59,4,57,Heavy Rain,Monday,0,0,1.69,45,11,6,16,0,16
9177,2023-01-07 08:50:00,7,Phaphamau,25.4945,81.8686,179.0,28.68,120,71,7,42,Clear,Saturday,0,0,3.2,115,12,18,34,1,8
1847,2023-01-02 06:40:00,7,Phaphamau,25.4945,81.8686,108.88821138211382,32.61,120,58,4,58,Clear,Monday,0,0,2.93,79,17,13,29,0,6
5033,2023-01-04 11:50:00,3,Chowk,25.4314,81.8437,131.0,29.23,120,63,4,53,Cold Wave,Wednesday,0,0,3.13,73,19,16,23,0,11
5500,2023-01-04 19:30:00,10,Minto Park,25.4352,81.882,157.0,29.87,120,74,5,41,Clear,Wednesday,0,0,3.01,98,16,12,31,0,19
1612,2023-01-02 02:50:00,2,Katra,25.455,81.8463,113.03853955375254,32.9,120,58,4,58,Clear,Monday,0,0,2.25,71,9,12,35,0,2
8713,2023-01-07 01:10:00,3,Chowk,25.4314,81.8437,83.0,34.71,120,63,5,56,Clear,Saturday,0,0,1.59,50,8,7,18,1,1
2740,2023-01-02 21:30:00,10,Minto Park,25.4352,81.882,61.0,42.25,120,66,5,49,Clear,Monday,0,0,1.23,35,7,5,14,0,21
4142,2023-01-03 21:00:00,2,Katra,25.455,81.8463,92.0,36.61,120,67,2,51,Clear,Tuesday,0,0,2.16,51,11,14,16,0,21
4047,2023-01-03 19:20:00,7,Phaphamau,25.4945,81.8686,232.0,25.46,120,76,4,40,Clear,Tuesday,0,0,5.09,139,25,31,37,0,19
5833,2023-01-05 01:10:00,3,Chowk,25.4314,81.8437,85.0,37.92,120,59,5,56,Clear,Thursday,0,0,1.79,53,12,5,15,0,1
6440,2023-01-05 11:10:00,10,Minto Park,25.4352,81.882,57.0,41.03,120,57,4,59,Clear,Thursday,0,0,1.15,36,5,7,9,0,11
2725,2023-01-02 21:20:00,5,Naini Bridge,25.4088,81.8592,63.0,37.93,120,52,5,63,Cold Wave,Monday,0,0,1.19,42,6,5,10,0,21
805,2023-01-01 13:20:00,5,Naini Bridge,25.4088,81.8592,61.0,41.11,120,55,5,51,Clear,Sunday,1,0,1.19,44,8,2,7,1,13
8704,2023-01-07 01:00:00,4,Tagore Town,25.4675,81.8867,112.0,35.42,120,57,4,59,Clear,Saturday,0,0,2.13,68,11,9,24,1,1
4228,2023-01-03 22:20:00,8,Jhunsi,25.4326,81.9061,154.0,29.91,120,82,1,37,Clear,Tuesday,0,0,3.06,86,15,16,37,0,22
4286,2023-01-03 23:20:00,6,Allahabad Junction,25.4358,81.8307,138.0,30.61,120,54,3,63,Clear,Tuesday,0,0,2.76,85,13,15,25,0,23
7245,2023-01-06 00:40:00,5,Naini Bridge,25.4088,81.8592,115.0,31.66,120,60,5,55,Clear,Friday,0,0,2.31,70,10,14,21,0,0
405,2023-01-01 06:40:00,5,Naini Bridge,25.4088,81.8592,45.0,43.26,120,46,5,69,Heatwave,Sunday,1,0,0.94,30,4,6,5,1,6
1810,2023-01-02 06:00:00,10,Minto Park,25.4352,81.882,87.0,30.45,120,51,4,65,Fog,Monday,0,0,1.88,56,11,8,12,0,6
6487,2023-01-05 12:00:00,7,Phaphamau,25.4945,81.8686,83.0,19.57,120,58,5,57,Clear,Thursday,0,2,1.51,55,8,5,15,0,12
3194,2023-01-03 05:10:00,4,Tagore Town,25.4675,81.8867,126.0,29.58,120,62,2,56,Cold Wave,Tuesday,0,0,2.1,75,10,7,34,0,5
2033,2023-01-02 09:50:00,3,Chowk,25.4314,81.8437,263.0,23.04,120,81,6,33,Clear,Monday,0,0,5.28,157,30,21,55,0,9
3323,2023-01-03 07:20:00,3,Chowk,25.4314,81.8437,225.0,21.41,120,73,5,42,Fog,Tuesday,0,0,4.6,138,26,19,42,0,7
7948,2023-01-06 12:20:00,8,Jhunsi,25.4326,81.9061,65.0,38.23,120,60,4,56,Cold Wave,Friday,0,0,1.25,36,5,8,16,0,12
1432,2023-01-01 23:50:00,2,Katra,25.455,81.8463,75.0,37.54,120,67,4,49,Clear,Sunday,1,1,1.78,46,12,7,10,1,23
6506,2023-01-05 12:20:00,6,Allahabad Junction,25.4358,81.8307,64.0,37.7,120,53,3,64,Clear,Thursday,0,0,1.14,38,4,7,15,0,12
5890,2023-01-05 02:00:00,10,Minto Park,25.4352,81.882,78.0,17.12,120,55,3,62,Light Rain,Thursday,0,4,1.61,47,9,7,15,0,2
5436,2023-01-04 18:30:00,6,Allahabad Junction,25.4358,81.8307,153.0,26.49,120,78,4,38,Light Rain,Wednesday,0,0,3.0,66,17,11,30,0,18
6631,2023-01-05 14:30:00,1,Civil Lines,25.4486,81.8333,53.0,44.61,120,60,4,56,Clear,Thursday,0,0,1.08,32,7,3,11,0,14
4666,2023-01-04 05:40:00,6,Allahabad Junction,25.4358,81.8307,105.0,38.25,120,50,5,65,Clear,Wednesday,0,0,1.83,71,9,6,19,0,5
4403,2023-01-04 01:20:00,3,Chowk,25.4314,81.8437,111.0,17.3,120,59,4,57,Cold Wave,Wednesday,0,2,2.2,68,9,14,20,0,1
9575,2023-01-07 15:30:00,5,Naini Bridge,25.4088,81.8592,71.0,28.82,120,57,6,57,Heavy Rain,Saturday,0,0,1.46,39,6,10,16,1,15
9690,2023-01-07 17:20:00,10,Minto Park,25.4352,81.882,127.0,30.0,120,56,5,59,Clear,Saturday,0,0,2.51,72,16,7,32,1,17
1476,2023-01-02 00:30:00,6,Allahabad Junction,25.4358,81.8307,33.0,47.21,120,53,4,63,Clear,Monday,0,0,0.74,16,6,1,10,0,0
5540,2023-01-04 20:10:00,10,Minto Park,25.4352,81.882,166.0,27.2,120,88,5,27,Clear,Wednesday,0,0,3.22,105,14,18,29,0,20
6515,2023-01-05 12:30:00,5,Naini Bridge,25.4088,81.8592,37.0,50.13,120,61,4,55,Clear,Thursday,0,0,0.72,20,4,11,10,0,12
7242,2023-01-06 00:40:00,2,Katra,25.455,81.8463,86.0,36.91,120,61,4,55,Clear,Friday,0,0,1.63,59,8,7,12,0,0
169,2023-01-04 21:40:00,10,Minto Park,25.4352,81.882,82.0,36.18,120,59,3,58,Clear,Wednesday,0,0,1.62,52,8,8,14,0,21
403,2023-01-01 06:40:00,3,Chowk,25.4314,81.8437,50.0,39.81,120,54,5,61,Heatwave,Sunday,1,0,1.05,31,5,6,8,1,6
4440,2023-01-04 01:50:00,10,Minto Park,25.4352,81.882,103.0,34.49,120,70,5,45,Clear,Wednesday,0,0,2.11,60,10,12,21,0,1
2043,2023-01-02 10:00:00,3,Chowk,25.4314,81.8437,157.0,28.59,120,78,5,37,Clear,Monday,0,0,2.89,100,11,17,29,0,10
8908,2023-01-07 04:20:00,8,Jhunsi,25.4326,81.9061,43.0,37.64,120,61,4,55,Light Rain,Saturday,0,0,0.76,25,3,4,11,1,4
5462,2023-01-04 19:00:00,2,Katra,25.455,81.8463,261.0,23.07,120,84,4,32,Clear,Wednesday,0,0,5.24,156,22,33,22,0,19
1051,2023-01-01 17:30:00,1,Civil Lines,25.4486,81.8333,157.0,27.8,120,84,4,32,Heatwave,Sunday,1,1,3.3,94,21,11,31,1,17
574,2023-01-01 09:30:00,4,Tagore Town,25.4675,81.8867,88.0,39.09,120,60,5,55,Clear,Sunday,1,0,2.02,52,12,10,14,1,9
5469,2023-01-04 19:00:00,9,MNNIT Gate,25.492,81.8639,141.0,28.91,120,64,3,53,Clear,Wednesday,0,0,2.5,88,8,16,29,0,19
5177,2023-01-04 14:10:00,7,Phaphamau,25.4945,81.8686,48.0,35.45,120,74,4,42,Fog,Wednesday,0,0,2.178790650406504,29,8,5,6,0,14
7430,2023-01-06 03:40:00,10,Minto Park,25.4352,81.882,90.0,34.57,120,62,5,53,Clear,Friday,0,0,2.17,52,12,13,13,0,3
1718,2023-01-02 04:30:00,8,Jhunsi,25.4326,81.9061,97.0,35.32,120,60,3,57,Clear,Monday,0,0,1.81,65,6,12,14,0,4
3197,2023-01-03 05:10:00,7,Phaphamau,25.4945,81.8686,106.0,31.88,120,69,5,46,Cold Wave,Tuesday,0,0,1.88,63,10,6,27,0,5
9298,2023-01-07 10:50:00,8,Jhunsi,25.4326,81.9061,127.0,33.18,120,68,4,48,Clear,Saturday,0,0,2.52,66,12,14,35,1,10
1725,2023-01-02 04:40:00,5,Naini Bridge,25.4088,81.8592,75.0,37.4,120,54,5,61,Clear,Monday,0,0,1.66,42,11,6,16,0,4
1518,2023-01-02 01:10:00,8,Jhunsi,25.4326,81.9061,75.0,35.42,120,51,3,66,Light Rain,Monday,0,0,1.48,48,8,6,13,0,1
5375,2023-01-04 17:30:00,5,Naini Bridge,25.4088,81.8592,163.0,30.98,120,91,4,25,Clear,Wednesday,0,0,3.21,102,15,17,29,0,17
1873,2023-01-02 07:10:00,3,Chowk,25.4314,81.8437,211.0,27.93,120,73,5,42,Clear,Monday,0,0,4.27,125,22,21,43,0,7
2247,2023-01-02 13:20:00,7,Phaphamau,25.4945,81.8686,88.0,38.2,120,57,3,60,Clear,Monday,0,0,2.01,48,12,10,18,0,13
4796,2023-01-04 07:50:00,6,Allahabad Junction,25.4358,81.8307,174.0,27.14,120,80,4,36,Clear,Wednesday,0,0,3.11,106,9,22,37,0,7
6137,2023-01-05 06:10:00,7,Phaphamau,25.4945,81.8686,39.0,45.88,120,64,6,50,Clear,Thursday,0,0,0.66,24,4,1,10,0,6
10043,2023-01-07 23:20:00,3,Chowk,25.4314,81.8437,97.0,33.37,120,63,5,52,Cold Wave,Saturday,0,0,1.81,65,8,9,15,1,23
1325,2023-01-01 22:00:00,5,Naini Bridge,25.4088,81.8592,65.0,39.91,120,62,6,52,Clear,Sunday,1,0,1.18,41,5,6,13,1,22
8331,2023-01-06 18:50:00,1,Civil Lines,25.4486,81.8333,171.0,28.71,120,86,3,31,Clear,Friday,0,0,2.82,109,13,9,40,0,18
814,2023-01-01 13:30:00,4,Tagore Town,25.4675,81.8867,56.0,44.93,120,66,5,49,Clear,Sunday,1,0,1.14,35,5,7,9,1,13
2386,2023-01-02 15:40:00,6,Allahabad Junction,25.4358,81.8307,75.0,37.63,120,62,6,52,Clear,Monday,0,0,1.12,45,4,4,22,0,15
5452,2023-01-04 18:50:00,2,Katra,25.455,81.8463,235.0,26.77,120,76,4,40,Clear,Wednesday,0,0,5.05,142,29,23,41,0,18
2449,2023-01-02 16:40:00,9,MNNIT Gate,25.492,81.8639,48.0,37.0,120,48,6,66,Fog,Monday,0,0,0.83,33,2,6,7,0,16
1769,2023-01-02 05:20:00,9,MNNIT Gate,25.492,81.8639,107.0,32.24,120,57,5,58,Light Rain,Monday,0,0,1.81,69,8,7,23,0,5
2729,2023-01-02 21:20:00,9,MNNIT Gate,25.492,81.8639,41.0,37.77,120,56,4,60,Cold Wave,Monday,0,0,0.89,26,2,9,4,0,21
1307,2023-01-01 21:40:00,7,Phaphamau,25.4945,81.8686,34.0,43.01,120,67,4,49,Clear,Sunday,1,0,0.77,19,5,3,7,1,21
7175,2023-01-05 23:30:00,5,Naini Bridge,25.4088,81.8592,47.0,47.36,120,62,3,55,Clear,Thursday,0,0,0.86,30,2,7,8,0,23
2400,2023-01-02 15:50:00,10,Minto Park,25.4352,81.882,72.0,35.77,120,57,5,58,Light Rain,Monday,0,0,1.46,45,7,8,12,0,15
8224,2023-01-06 17:00:00,4,Tagore Town,25.4675,81.8867,207.0,24.57,120,63,5,37,Light Rain,Friday,0,3,3.85,116,19,17,55,0,17
6701,2023-01-05 15:40:00,1,Civil Lines,25.4486,81.8333,28.0,45.46,120,60,4,56,Cold Wave,Thursday,0,0,0.62,20,4,2,2,0,15
2464,2023-01-02 17:00:00,4,Tagore Town,25.4675,81.8867,195.0,27.77,120,79,4,37,Clear,Monday,0,0,4.74,107,27,28,33,0,17
3353,2023-01-03 07:50:00,3,Chowk,25.4314,81.8437,152.0,30.14,120,71,5,44,Clear,Tuesday,0,0,2.93,92,15,13,32,0,7
363,2023-01-01 06:00:00,3,Chowk,25.4314,81.8437,44.0,43.7,120,55,4,61,Clear,Sunday,1,0,0.93,26,6,3,9,1,6
366,2023-01-01 06:00:00,6,Allahabad Junction,25.4358,81.8307,62.0,40.96,120,63,3,54,Clear,Sunday,1,0,1.44,38,8,8,8,1,6
4351,2023-01-04 00:30:00,1,Civil Lines,25.4486,81.8333,90.0,36.03,120,46,4,70,Clear,Wednesday,0,0,1.92,50,9,12,19,0,0
1494,2023-01-02 00:50:00,4,Tagore Town,25.4675,81.8867,134.0,27.93,120,53,4,63,Cold Wave,Monday,0,0,2.76,82,11,19,22,0,0
9035,2023-01-07 06:30:00,5,Naini Bridge,25.4088,81.8592,88.0,36.88,120,68,5,47,Clear,Saturday,0,0,1.61,51,9,5,23,1,6
6827,2023-01-05 17:40:00,7,Phaphamau,25.4945,81.8686,160.0,28.24,120,72,5,43,Clear,Thursday,0,0,3.27,90,16,18,36,0,17
1620,2023-01-02 02:50:00,10,Minto Park,25.4352,81.882,200.0,24.7,120,84,4,32,Clear,Monday,0,0,3.79,122,20,15,43,0,2
4515,2023-01-04 03:10:00,5,Naini Bridge,25.4088,81.8592,123.0,29.71,120,64,4,52,Clear,Wednesday,0,0,2.61,65,10,20,28,0,3
8078,2023-01-06 14:30:00,8,Jhunsi,25.4326,81.9061,61.0,39.51,120,52,4,64,Cold Wave,Friday,0,0,1.39,65,10,4,12,0,14
8434,2023-01-06 20:30:00,4,Tagore Town,25.4675,81.8867,237.0,21.8,120,76,2,42,Light Rain,Friday,0,3,4.64,135,23,23,56,0,20
173,2023-01-01 02:50:00,3,Chowk,25.4314,81.8437,57.0,38.27,120,71,3,46,Light Rain,Sunday,1,0,1.03,38,5,4,10,1,2
5356,2023-01-04 17:10:00,6,Allahabad Junction,25.4358,81.8307,103.0,21.51,120,75,4,41,Heavy Rain,Wednesday,0,0,1.97,60,8,12,23,0,17
5781,2023-01-05 00:20:00,1,Civil Lines,25.4486,81.8333,74.0,40.04,120,52,4,64,Clear,Thursday,0,0,1.56,47,10,5,12,0,0
5132,2023-01-04 13:30:00,2,Katra,25.455,81.8463,94.0,37.62,120,67,4,49,Clear,Wednesday,0,0,1.59,66,5,9,14,0,13
3049,2023-01-03 02:40:00,9,MNNIT Gate,25.492,81.8639,90.0,37.4,120,52,4,64,Clear,Tuesday,0,0,1.5,60,5,8,17,0,2
2732,2023-01-02 21:30:00,2,Katra,25.455,81.8463,109.0,32.03,120,58,5,57,Clear,Monday,0,0,2.01,73,8,11,17,0,21
2873,2023-01-02 23:50:00,3,Chowk,25.4314,81.8437,105.0,35.97,120,55,5,60,Clear,Monday,0,0,1.94,64,9,9,23,0,23
5400,2023-01-04 17:50:00,10,Minto Park,25.4352,81.882,259.0,22.63,120,74,4,42,Clear,Wednesday,0,0,5.39,155,29,26,49,0,17
2973,2023-01-03 01:30:00,3,Chowk,25.4314,81.8437,96.0,35.88,120,61,3,56,Clear,Tuesday,0,0,2.19,56,14,9,17,0,1
